,minsssN,LipoaffinityIndex,MDEC-23,maxHsOH,MLFER_A,minHsOH,maxssO,BCUTc-1l,C1SP2,MLogP,VC-5,nHBAcc,minHBint5,hmin,minsOH,ATSc2,BCUTp-1h,XLogP,WTPT-5,minHBint10,Unnamed 0
27,2.39764248815024,10.6986825161703,31.9753751409638,0.51151102613,1.089,0.475690169722699,6.54903115818565,-0.361379106311514,0.0,3.66,0.211322975283632,2.0,3.11530974315658,-0.421961395286611,9.76832722151087,-0.213767507917948,13.4404428187597,2.662,6.715460220714,4.64669723390737,8.44369749923271
28,0.0,9.65713120875987,35.3140400558931,0.516389498352223,1.41,0.480568641944921,6.52523990614764,-0.36137910493976,0.0,3.66,0.222167698091105,1.0,3.13582568006218,-0.413901014109347,9.73510962891828,-0.141657882836233,13.4375526939404,2.641,3.00915689212888,-0.381867701443209,8.76955107862173
29,2.46489815808223,10.6665532129104,31.7528437045975,0.512495262961988,1.089,0.476674406554687,6.54358005625727,-0.361379106047244,0.0,3.66,0.211322975283632,2.0,3.11915714005952,-0.418905839731056,9.7641211769607,-0.212715577297227,13.4360028041625,2.727,6.82899740665828,4.65430666755579,9.0
30,2.41364815808223,9.00138526371343,31.3853186276058,0.519861720574445,1.09999999999999,0.484040864167144,6.51163446397077,-0.361379105791132,0.0,3.43999999999999,0.211322975283632,2.0,3.15189717308097,-0.403696932476694,9.73047999928865,-0.189137886749852,13.4323182470295,2.065,6.47309575145469,-0.433831090603807,8.35654732351381
31,2.5497876828175,10.7047876871972,32.2588094540867,0.514692321330527,1.089,0.478871464923225,6.52930497122326,-0.361379104276969,0.0,3.77,0.174055175658636,1.0,3.12669783650018,-0.413727976919265,9.74638899213875,-0.171203902580156,13.4244434184557,2.577,3.43119878290049,4.66726757437708,6.80966830182971
32,2.44489815808223,9.63284670701205,31.9753751409638,0.51541727613,1.255,0.479596419722699,6.53163446397077,-0.361379106583053,0.0,3.55,0.211322975283632,2.0,3.13254850385777,-0.413696932476694,9.75047999928865,-0.18582475979459,13.4379864936636,2.423,6.50673871324312,-0.38610986668808,8.44369749923271
33,0.0,7.62787505048238,23.1781462753493,0.499770093222474,0.891,0.257051917989418,0.0,-0.391983434048946,0.0,3.21999999999999,0.518275813849953,1.0,0.0,0.0617644557823128,9.67718671264802,-0.0433522181576011,11.4216544918843,3.472,0.0,2.48753940522788,8.88605664769316
34,1.89650441960984,14.053336594891,31.4918460384133,0.386097425301754,1.236,0.0297754347651471,0.0,-0.392176002651715,1.0,4.54,0.692807444428316,4.0,0.303999621502903,-0.0197797922089293,10.2097458492442,-0.209106608697309,13.8756105708979,6.88099999999999,3.1619182453616,1.46386570325664,7.49485002168009
35,0.0,11.4394810118079,32.0201974701658,0.700035101630849,0.591,0.700035101630849,0.0,-0.328231851848434,1.0,3.98999999999999,0.0932265361281857,2.0,0.0,0.177222222222222,8.80278189734573,-0.106892064845672,12.9128788314545,7.109,0.0,0.0,7.4089353929735
36,0.0,8.43521331596038,32.2545032534252,0.417636936234293,1.236,0.0748320767778989,0.0,-0.392153410763031,0.0,3.55,0.647163897969552,2.0,0.756871307781842,0.0717793367346938,10.1142630322586,-0.080374256511613,14.2443536422517,3.15999999999999,0.0,1.76917435804329,6.40120949323688
37,0.0,10.1001354663251,37.3215218894487,0.678249189784065,1.47899999999999,0.169823084846342,0.0,-0.392024770036501,1.0,3.88,0.596843233981792,3.0,0.0,0.0561935594421857,8.85770120703635,-0.156143217802056,14.0255813365638,3.398,0.0,1.72241961011216,7.33724216831843
38,1.57786752974929,11.9892603280694,37.3215218894487,0.402506537857176,0.891,0.15978836262412,0.0,-0.392021688841522,1.0,4.1,0.649547861651265,3.0,0.0,0.0506839591523657,10.1914628399521,-0.19449401571844,13.9962956165186,3.33,2.957897296599,1.62847715994052,7.0268721464003
39,1.89111668812836,13.6076046772886,31.4918460384133,0.403041869746199,1.07599999999999,0.152387540885024,0.0,-0.392373339276026,1.0,4.54,0.663015699766502,4.0,5.59073612193489,-0.182296403881529,10.1686347381331,-0.213131603928793,13.7524085572355,6.897,3.16191824536159,1.54957324190214,7.48148606012211
40,0.0,16.4802394413743,30.535310109253,0.397947232173691,0.891,0.155229056940635,0.0,-0.392371932725853,0.0,3.99,0.628750133245481,2.0,0.0,0.0386733234597606,10.1439412075285,-0.216871889172084,12.681310213671,9.43999999999999,0.0,1.5746344273059,8.22184874961636
41,1.9113886788691,16.4162144216794,30.9786487878518,0.386097425301754,0.891,0.143379250068698,0.0,-0.392035072500047,1.0,4.65,0.642486780440556,3.0,0.0,-0.0217329172089293,10.2030791825775,-0.181528437447777,13.6743218801021,7.85599999999999,3.16191980506249,1.46290984158951,8.04575749056067
42,2.48171656222431,10.6151443047843,30.657434384668,0.501680413336579,1.089,0.451906367628866,6.03780922413859,-0.361379876189214,0.0,3.66,0.386082763487954,1.0,-0.617771548286387,-0.198261915303311,9.78355745593312,-0.180086873110257,14.6868093973494,2.56499999999999,3.35561268927354,4.42125191239905,7.74472749489669
43,2.45083936453393,9.81699446615493,30.5289608266781,0.483799371744092,1.089,0.460774256000522,6.48141512007312,-0.361374066969596,0.0,3.66,0.174055175658636,1.0,-0.755381617952133,-0.395939986340419,9.96440101247879,-0.235768821815893,13.4221503407246,2.606,3.35561207570904,2.75399549125304,9.0
44,2.51296656222431,11.280524588608,30.9010635919051,0.498593993583492,1.089,0.44881994787578,6.0786255506692,-0.361379876809121,0.0,3.76999999999999,0.386082763487954,1.0,-0.615814602795524,-0.218670078568617,9.79744634482201,-0.180523233295611,14.6882250564577,2.92299999999999,3.40664372558152,4.39728935779877,7.67778070526608
45,2.51060788305245,11.1645617203773,30.7910132228558,0.44881994787578,1.089,0.433882453527899,6.07590401715221,-0.361374837106718,0.0,3.76999999999999,0.386082763487954,1.0,-0.635846082257359,-0.218670078568617,10.0575080083635,-0.180779045289922,14.7030120343582,2.92299999999999,3.40664311201702,2.63622814236202,7.82390874094432
46,2.53895255425426,11.2150343623879,32.0038162844321,0.440172871046885,1.089,0.423419490564936,6.26514012826332,-0.361374836776703,0.0,3.65999999999999,0.45289807396606,1.0,-0.620192773742928,-0.284063597087136,10.1016279961199,-0.184546211021081,15.0920109454655,3.67599999999999,3.40598460982179,2.65278244142719,8.39794000867204
47,2.54131123342613,11.336691099739,32.1632968667481,0.489946916754597,1.089,0.440172871046885,6.26786166178031,-0.361379876218287,0.0,3.65999999999999,0.45289807396606,1.0,-0.603175787180229,-0.284063597087136,9.84156633257836,-0.184290403774559,15.0773074671997,3.67599999999999,3.40598512112553,4.33199050820938,8.30102999566398
48,2.51006123342613,10.6719494887549,31.798559905073,0.493033336507684,1.089,0.443259290799971,6.2270453352497,-0.36137987559838,0.0,3.55,0.45289807396606,1.0,-0.605170888825485,-0.26365543382183,9.82767744368947,-0.183854043587191,15.0758903263448,3.31799999999999,3.35495408481755,4.35620933390067,8.39794000867204
49,2.48208936453393,10.4762779139226,30.7910132228558,0.480712951991006,1.089,0.457314048388066,6.49324943959975,-0.361374067353564,0.0,3.76999999999999,0.174055175658636,1.0,-0.75169661193909,-0.401857146103732,9.97828990136768,-0.236205182001247,13.4228590556038,2.964,3.40664311201702,2.75198010215479,8.39794000867204
50,2.12585482494144,11.2070661327095,21.6994162287011,0.567718035821411,0.751,0.567718035821411,0.0,-0.360520985496622,0.0,3.21999999999999,0.0539834563766816,7.0,0.0,-0.0203542569843978,9.47951496648267,-0.5112789588659,9.89687329694656,1.581,22.4086192681442,0.0,6.95860731484177
51,2.04370271398274,11.2569683420276,21.6994162287011,0.571529764216473,0.751,0.571529764216473,0.0,-0.360521348897785,0.0,3.21999999999999,0.0539834563766816,7.0,0.0,-0.00775350195940027,9.46287916401353,-0.523379928475092,9.89484369769159,1.12,22.4086192681442,0.0,6.61978875828839
52,2.17275363990867,11.3432989018119,24.9172587615225,0.565835319772028,0.751,0.565835319772028,0.0,-0.360520605373322,0.0,3.44,0.093267166442601,7.0,0.0,-0.0347851824001718,9.48854688385616,-0.502664512609111,9.98599703544056,1.95099999999999,22.4063499879238,0.0,6.24795155218056
53,2.14661170986815,13.2086755624584,26.8068900462595,0.550372182247769,0.74,0.550372182247769,0.0,-0.360535313485684,2.0,3.55,0.0539834563766816,8.0,0.0,-0.116720000288489,9.57274325278981,-0.580146439384459,10.0834600980376,2.285,25.9573697695609,0.0,6.82390874094432
54,2.11178231320794,11.400512506956,22.7702319490047,0.560351578208955,0.996,0.542403347234601,0.0,-0.394536982102913,0.0,3.32999999999999,0.0539834563766816,8.0,0.0,-0.063432963251452,9.25671687971788,-0.567800779356477,10.0220406286741,1.11099999999999,22.8478933898005,1.14543779531481,7.52287874528034
55,2.27319854347094,10.2366788640847,21.6994162287011,0.56913416677814,0.751,0.56913416677814,0.0,-0.360514425833947,0.0,3.10999999999999,0.0223606797749978,6.0,0.0,-0.0454957178897476,9.46523418751172,-0.443927558775842,11.1725439390906,1.88999999999999,19.1339094751148,0.0,7.09691001300806
56,0.0,8.40638963235722,25.050360499607,0.0,0.359,0.0,6.44517361111111,-0.348067915885914,0.0,3.0,0.244448235481088,3.0,2.18815643497577,-0.363047760770974,0.0,-0.244445370738656,13.3233223653559,2.784,2.97270103418425,0.0,5.64187471472335
57,0.0,10.2667392563538,29.7625003269098,0.55677544194522,1.089,0.55677544194522,0.0,-0.361398870382761,0.0,3.33,0.0932265361281857,0.0,0.0,0.349737772423784,9.55838153163775,-0.188796375741977,12.7832887391462,5.401,0.0,5.32187210155863,8.04575749056067
58,0.0,8.42865968097278,25.750926078511,0.569746120957565,1.089,0.569746120957565,0.0,-0.361398870385983,0.0,3.44,0.0481125224324688,0.0,0.0,0.2734375,9.48262433524067,-0.0351604050527667,11.8622883419578,4.176,0.0,5.40268843150119,6.82390874094432
59,2.12301616756793,13.446862350957,29.4478059469952,0.0,0.003,0.0,5.87098820026173,-0.344497991228574,0.0,4.1,0.0932265361281857,1.0,0.0,-0.130585669165891,0.0,-0.14000252591956,12.8652930832195,6.342,2.9793102894139,0.0,6.30102999566398
60,0.0,9.19236293966515,29.7625003269098,0.54177544194522,1.089,0.54177544194522,0.0,-0.361398870382761,0.0,3.65999999999999,0.0932265361281857,0.0,0.0,0.190334467120181,9.60912227237849,-0.0354343845048346,12.8174134133049,5.032,0.0,5.20598646582351,7.82390874094432
61,0.0,10.4265622544587,32.7858727119901,0.523510979135302,1.089,0.523510979135302,0.0,-0.361398870382761,0.0,3.87999999999999,0.0932265361281857,0.0,0.0,0.164709467120181,9.69335296312433,-0.0354419781256248,13.0531957070013,6.17,0.0,5.07457670082931,6.30102999566398
62,0.0,8.67246920478231,27.2820580968933,0.554121120957565,1.089,0.554121120957565,0.0,-0.361398870382761,0.0,3.55,0.114583333333333,0.0,0.0,0.218112244897959,9.55192705632911,-0.0356664753424081,12.5030380741414,4.568,0.0,5.29292452775799,7.52287874528034
63,0.0,9.79131687369555,31.522200199432,0.53177544194522,1.089,0.53177544194522,0.0,-0.361398870382761,0.0,3.76999999999999,0.0932265361281857,0.0,0.0,0.174709467120181,9.65529511188466,-0.0354419214507719,12.9746014518098,5.601,0.0,5.13444882523399,7.30102999566398
64,0.0,10.2997628672248,27.8827745276365,0.54177544194522,0.546,0.54177544194522,0.0,-0.360462195170448,0.0,3.77,0.0932265361281857,0.0,0.0,0.175028344671201,9.60578893904516,-0.0178515245817381,12.7880070439623,6.168,0.0,0.0,8.15490195998574
65,0.0,7.33074756308966,21.1690060155951,0.570504419647412,1.089,0.570504419647412,0.0,-0.361398872250556,0.0,3.21999999999999,0.0901755650988789,0.0,0.0,0.152458900226757,9.41067968842725,-0.0354328784685111,11.5337783674166,4.052,0.0,0.0,9.48148606012211
66,2.47782960419143,13.3717242979428,38.5231176339427,0.523444176829386,1.089,0.515800038325387,6.0534088593842,-0.36139885805466,0.0,4.32,0.107751066106573,1.0,0.0,-0.381150948764793,9.76466816920528,-0.215418443554176,12.1085347936639,4.049,3.40664467802965,0.0,7.18708664335714
67,2.48611464313304,13.2992991995877,32.1106035104179,0.518306542498029,1.089,0.46191665569471,6.0058012546139,-0.361388094028604,0.0,4.1,0.143889049773529,2.0,1.05338406607338,-0.188501267701754,9.7607902260272,-0.20441455536286,11.9112914079087,3.616,7.01654291775077,4.50867157814409,7.85387196432176
68,2.51736464313304,13.9644544024301,32.3583996951626,0.515536459395536,1.089,0.458830235941623,6.04661758114451,-0.361388094219779,0.0,4.21,0.143889049773529,2.0,1.04770308443459,-0.20890943096706,9.77325559998841,-0.20446944356165,11.9116466819795,3.974,7.04208796775448,4.48426517286048,7.63827216398241
69,2.59545048894713,12.4234913843206,24.1256374184972,0.524809622072775,1.089,0.469181892430622,0.0,-0.361388089859128,0.0,3.77,0.143889049773529,2.0,1.11940738233484,-0.146757193893599,9.67750915563597,-0.123108413038356,11.7257375008594,3.991,6.92954111194103,4.54051205965596,7.60205999132796
70,0.0,-1.64548454568332,18.9921469834593,0.551802555066478,1.517,0.40509007566908,5.52588695200302,-0.393374760228716,0.0,2.67,0.205565541369873,7.0,2.46437550337013,-0.230301673910304,9.32461241990733,-0.289186691799199,11.0031102177313,-0.789,0.0,4.26840584934886,4.69897000433602
71,0.0,2.93341334004859,18.3553709403545,0.623108389476084,1.417,0.550232662509448,5.28742654006046,-0.361316853045585,1.0,2.55999999999999,0.0824142334518671,1.0,0.0,0.0505272108843535,9.24994834342011,-0.109768791723659,10.258842292901,1.043,0.0,0.0,5.88605664769316
72,0.0,3.861341680993,19.2885620597377,0.623108389476084,1.292,0.618776969408057,5.36659320672713,-0.361354245898473,1.0,2.67,0.0705293892016681,1.0,0.0,0.0505272108843535,9.24583311708266,-0.113334107432997,10.2000289429214,1.124,0.0,0.0,5.20065945054642
73,0.0,2.237497303162,14.6307731533608,0.586808468757873,0.796,0.508155116213151,0.0,-0.361087240367754,0.0,2.55999999999999,0.123337553746177,2.0,6.28936059113074,0.216666666666666,9.45736048122952,-0.0982766455626203,10.294973865957,0.517,0.0,0.0,5.56863623584101
74,0.0,2.66940959477618,18.3343980122884,0.599154147770219,1.089,0.599154147770219,0.0,-0.36137640837659,0.0,2.56,0.100592231765545,2.0,7.29294912132322,0.260175736961451,9.38084299151759,-0.105527175732205,10.0660211282857,0.206,0.0,0.0,5.95860731484177
75,1.73176416361616,11.3588851441873,31.184272520371,0.456426897571169,0.546,0.456426897571169,5.97276807802481,-0.360543653010123,0.0,3.77,0.220586125109722,4.0,0.0,-0.199568656825254,10.0296579614664,-0.296983412878764,13.8698425603507,1.564,6.89151711583722,2.72613200376498,7.60554831917378
76,1.81411753590325,7.79108389245488,30.2150916102607,0.547466582347118,1.089,0.492410874358926,0.0,-0.361394054998798,1.0,3.44,0.135540453009053,2.0,0.89329120204398,0.0104187925170067,9.57799112115802,-0.178467944250219,11.7040961813541,1.251,3.52039065005044,4.71630698257145,6.79588001734407
77,2.53758030990173,8.56281271376996,23.6913194409839,0.501404874736855,0.546,0.501404874736855,0.0,-0.360454110270751,1.0,3.21999999999999,0.151548941345141,1.0,0.0,-0.144541288737717,9.79550627968512,-0.0745773883302173,13.2201944745205,2.497,3.59204560200472,0.0,7.30102999566398
78,1.8212268128096,11.6404180773864,35.0751399444268,0.470809179447581,0.546,0.470809179447581,5.31680554042201,-0.378139670001326,1.0,3.99,0.153774282866711,4.0,0.0,-0.148087190512109,9.97804117703318,-0.298019264311801,12.5067581790786,2.154,6.99904832271764,0.0,8.22914798835786
79,1.75667157102357,12.6515788962606,38.8268593114724,0.441291173737893,0.546,0.441291173737893,6.00977144502818,-0.360550272772047,0.0,4.1,0.262874620324582,4.0,0.0,-0.270282050609015,10.1220447077168,-0.296347451220118,14.1583422883247,2.103,6.89982571438454,2.65205909487296,8.2518119729938
80,1.55386570169849,11.8941003669374,32.8311166706887,0.477729594672495,0.546,0.477729594672495,0.0,-0.360485079065809,1.0,3.88,0.180126596701447,3.0,0.0,-0.143294949924414,9.93527700913835,-0.216352442863375,12.5043550899044,2.554,6.57112738124824,0.0,8.09691001300806
81,2.47936710483115,13.5162679849981,36.10653415288,0.457807844414206,0.546,0.457807844414206,6.03221464086859,-0.360530586285808,0.0,4.21,0.154601222481359,1.0,0.0,-0.198187709982217,10.0054251592351,-0.147203778250942,12.6982319155313,4.762,3.35568054587974,2.76159518177986,9.30102999566398
82,1.59421012849584,7.07942764917361,26.3315326989323,0.542307688885755,1.089,0.483656504555449,0.0,-0.361394054057295,0.0,3.11,0.23042273385975,3.0,0.771050098275193,-0.0613404667422523,9.58456633835052,-0.186034146457786,13.0139822695894,0.407,3.50023632602276,4.63563785288643,6.92081875395237
83,2.46900190853454,12.3622180823241,36.004280096432,0.456041095102034,0.546,0.456041095102034,6.04652738933694,-0.360570317259723,0.0,3.99,0.120334914937367,2.0,0.0,-0.19995445929439,10.0738428882362,-0.451676828349502,12.406092298837,2.031,6.94891021228282,2.75746497219766,8.03621217265444
84,2.59125661375661,11.4246974887161,27.1614855445263,0.475899096419253,0.546,0.475899096419253,0.0,-0.360460769401248,0.0,3.65999999999999,0.123076896897629,1.0,0.0,-0.205416666666666,9.86523738336779,-0.0644521134316006,12.1353837336633,5.188,3.59030725544339,0.0,7.27490547891853
85,2.49244142101284,10.7336821238897,27.1614855445263,0.493044301627905,0.546,0.493044301627905,0.0,-0.360460488269309,0.0,3.65999999999999,0.123076896897629,1.0,0.0,-0.150800736961451,9.83355113961715,-0.063923907795384,12.0992899452559,3.635,3.59030725544339,0.0,8.17392519729917
86,1.94241231176431,11.5866252581783,33.6495440143104,0.468950924618434,0.546,0.468950924618434,5.98380939084898,-0.360542419664311,1.0,3.99,0.130841353358218,3.0,0.0,-0.18704462977799,9.99504217735144,-0.288840206438799,12.4509354696832,2.016,6.91104221832814,2.80611294657909,6.25026368443094
87,2.41133975812547,9.51105082598137,28.3941004942449,0.541880162594032,1.089,0.483402583542599,0.0,-0.361394055551594,0.0,3.55,0.0975041642934166,1.0,1.16564786887684,-0.135414540816326,9.59004873432674,-0.108567421994022,11.6700058784632,1.492,3.54629785775929,4.63585433447298,7.69680394257951
88,2.60651549508692,10.6970535889116,26.7906153490083,0.47853855922917,0.546,0.47853855922917,0.0,-0.360457991194921,0.0,3.55,0.149586409449827,1.0,0.0,-0.212573696145124,9.85415699460071,-0.0645476146500012,12.4920701160862,4.408,3.5978797829818,0.0,7.52578373592374
89,1.6283767951625,8.93740190742905,34.9366777943071,0.524397085295207,1.089,0.458551477007239,0.0,-0.361394054219429,0.0,3.55,0.27271122907461,3.0,0.746694584546084,-0.17512144904258,9.68515919325157,-0.18610152437465,13.3412781913009,1.338,3.50918304417784,4.44114405311575,7.55284196865778
90,0.884212018140589,8.54081345428515,21.9303361927464,0.536936469089472,0.546,0.536936469089472,0.0,-0.360466581860991,1.0,2.56,0.135188357782862,2.0,0.0,0.174332955404383,9.63297659521415,-0.293230557394711,12.0258516544678,1.807,3.50445626390483,0.0,6.78251605578609
91,0.735413832199546,7.49754789461571,22.09455653711,0.584614507266022,1.089,0.546740008503401,0.0,-0.361394054971916,1.0,2.56,0.139887457433697,2.0,0.402080164870299,0.228335459183673,9.38723111387703,-0.305910081369331,11.4496962446584,0.888,3.4740685815964,5.13237481902452,6.911155437273
92,1.7225049043569,10.7762097404808,29.4890217537164,0.462344057334483,0.546,0.462344057334483,5.96157752356503,-0.360541555065028,0.0,3.65999999999999,0.220586125109722,4.0,0.0,-0.19365149706194,10.0036745075983,-0.2962800616643,13.8305458801143,1.172,6.89087189314836,2.75629994035911,8.2839966563652
